,descriptions,id,scores
12,<START> 快 手 枪 手 快 枪 手 市 井 骗 子 庄 机 智 爱 耍 聪 明 双 快 手 行 走 江 湖 赌 局 枪 手 李 云 威 胁 踏 找 回 传 国 玉 玺 寻 宝 路 途 默 契 配 合 老 顽 童 石 佛 金 娘 夫 妻 组 成 夺 宝 联 盟 觊 觎 国 宝 宋 静 斗 智 斗 勇 夺 宝 途 段 段 事 啼 笑 皆 非 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 林更新 张静初 腾格尔 潘安子 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26219893,1
13,<START> 海 浮 城 猪 农 老 王 合 作 社 骗 钱 祸 单 行 猪 莫 名 死 破 美 容 院 老 板 娘 王 招 娣 城 市 拼 儿 子 王 振 富 家 夏 夏 抱 国 梦 美 国 建 筑 师 肖 恩 生 活 永 放 弃 挣 扎 生 活 终 找 回 平 衡 点 海 浮 城 富 含 黑 色 喜 剧 元 素 剧 情 荒 诞 真 实 手 法 展 现 代 国 现 代 化 进 程 老 百 姓 挣 扎 拼 搏 超 现 实 风 格 结 局 提 供 种 逃 现 实 感 觉 <UNK> 邬君梅 <UNK> 李梦 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26989213,1
14,<START> 诱 狼 诱 狼 根 真 实 历 史 事 改 编 黄 土 岭 战 役 背 景 重 现 担 晋 察 冀 军 区 军 分 区 支 队 支 队 长 曾 雍 雅 智 诱 日 军 规 秀 属 队 进 入 军 包 围 圈 终 路 军 举 歼 灭 事 <UNK> <UNK> 侯勇 <UNK> 安澜 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26378587,1
15,<START> 魔 幻 仙 踪 海 婴 失 父 母 海 渔 村 孤 苦 伶 仃 生 活 孤 身 海 婴 常 常 受 孩 子 欺 负 然 善 良 海 婴 选 择 默 默 忍 耐 海 婴 觉 果 够 找 母 亲 够 获 朋 友 认 样 孩 踏 漫 漫 寻 母 旅 知 发 没 久 海 婴 海 盗 绑 架 千 迢 迢 仙 城 意 外 解 封 印 使 邪 恶 烈 焰 魔 王 重 现 世 间 强 烈 焰 魔 王 企 图 毁 灭 整 世 界 唯 水 晶 剑 够 降 服 通 妈 妈 心 灵 感 情 海 婴 终 寻 宝 物 否 力 量 战 胜 邪 恶 保 护 世 界 平 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25820625,1
16,<START> 魔 卡 行 动 治 表 面 平 凡 无 奇 少 实 际 身 潜 平 民 特 工 刑 警 孟 晓 玲 幼 治 生 长 孤 儿 院 成 穷 苦 悲 惨 孟 晓 玲 金 钱 超 越 常 渴 执 勾 引 土 豪 杜 豪 金 意 利 买 特 买 举 吸 引 帮 犯 罪 分 子 企 图 杜 晓 玲 缺 口 夺 走 杜 豪 金 财 产 富 豪 李 正 华 直 国 际 刑 警 合 作 无 间 次 买 孟 晓 玲 想 世 博 老 街 吸 引 犯 罪 分 子 注 意 富 家 千 金 菲 菲 证 明 力 亦 潜 杜 豪 金 身 接 意 外 危 险 治 结 缘 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 乔任梁 张馨予 任达华 姜国民 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26346888,1
17,<START> 青 春 躁 郁 影 改 编 菲 利 普 罗 斯 版 名 事 围 绕 世 纪 代 美 国 名 犹 裔 青 马 科 斯 梅 思 纳 苦 闷 彷 徨 展 开 <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26604675,1
18,<START> 王 杨 贵 妃 巍 巍 唐 日 天 白 衣 杨 家 初 长 成 绰 约 风 姿 抓 住 帝 王 李 隆 基 视 线 注 定 生 平 凡 防 止 杨 玉 环 宫 构 成 威 胁 武 惠 妃 巧 舌 簧 玉 环 变 成 儿 子 寿 王 李 <UNK> 王 妃 武 惠 妃 雍 容 华 贵 风 韵 犹 存 怕 骨 子 流 淌 姑 母 武 天 般 权 力 极 度 渴 血 液 寿 王 <UNK> <UNK> 惜 设 毒 计 构 陷 子 致 使 东 宫 喋 血 父 子 相 杀 开 元 盛 世 走 点 王 荣 光 逐 渐 开 始 褪 色 玄 宗 无 法 遏 制 杨 玉 环 痴 恋 执 拗 坠 入 温 柔 乡 珍 爱 子 共 繁 华 走 黑 暗 身 处 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 范冰冰 黎明 吴尊 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,5993138,1
19,<START> 亲 爱 陆 雪 妮 名 日 企 高 近 日 母 亲 世 使 身 心 倍 受 击 白 天 神 情 恍 <UNK> 夜 常 骇 梦 魇 惊 醒 原 母 亲 战 争 留 遗 孤 雪 妮 直 孤 独 母 亲 幼 儿 子 步 步 相 命 身 信 赖 律 师 外 没 知 心 话 母 亲 事 处 理 完 结 东 北 老 突 然 现 雪 妮 心 头 响 惊 雷 原 生 身 母 亲 雪 妮 接 受 严 酷 现 实 岁 儿 子 喜 欢 农 村 老 家 磨 合 相 处 顾 母 亲 儿 子 感 受 雪 妮 准 备 换 目 工 作 次 例 行 体 检 母 子 血 缘 关 系 发 生 惊 天 逆 转 豆 瓣 <UNK> <UNK> <UNK> <UNK> 余男 于谦 <UNK> 李欣蔓 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10564052,1
20,<START> 恐 怖 电 影 院 导 林 欣 雅 新 恐 怖 电 影 完 成 沉 浸 莫 恐 惧 疚 气 氛 原 期 拍 摄 程 员 欣 雅 弟 弟 艺 朋 友 夏 梦 导 求 次 危 险 表 结 果 终 意 外 身 亡 欣 雅 疑 神 疑 鬼 总 觉 周 围 夏 梦 身 影 徘 徊 外 主 员 田 娟 周 晴 互 相 倾 <UNK> 欣 雅 友 <UNK> 周 晴 似 维 持 种 微 妙 联 系 加 制 作 方 家 恐 怖 电 影 院 召 开 悼 念 夏 梦 宣 传 仪 式 切 欣 雅 焦 虑 安 影 宣 传 仪 式 期 举 行 恐 怖 诡 异 事 发 生 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 罗翔 <UNK> 袁杰 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25864171,1
21,<START> 红 包 重 单 身 生 活 职 场 精 英 决 定 场 假 结 婚 收 回 曾 送 数 万 元 红 包 终 假 戏 真 爱 员 新 娘 夫 妻 终 成 眷 属 主 角 假 结 婚 敛 财 礼 金 数 奉 <UNK> <UNK> 廖蔚蔚 <UNK> 李克龙 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26263844,1
22,<START> 迷 局 香 澳 门 司 警 梁 镜 晖 旁 眼 偏 执 怪 天 苟 言 笑 常 购 买 种 香 料 躲 屋 查 寻 什 常 独 坐 固 定 茶 楼 喃 喃 语 家 网 络 金 融 公 司 高 层 郭 婉 君 引 梁 镜 晖 关 注 辞 掉 工 作 进 入 金 融 公 司 犹 米 诺 骨 牌 系 列 事 接 发 生 梁 镜 晖 觉 找 线 索 名 司 警 周 佩 诗 追 查 黑 客 幽 灵 般 现 消 失 迷 局 重 新 扑 朔 迷 张 子 琪 现 梁 镜 晖 救 赎 字 路 口 似 无 法 走 神 秘 设 陷 阱 重 迷 香 败 <UNK> 林家栋 <UNK> 钱波 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,30219680,1
23,<START> 差 生 乔 曦 海 镇 高 高 生 乔 曦 外 表 爱 学 校 名 坏 孩 捉 弄 老 师 欺 负 学 成 绩 白 痴 班 主 封 无 救 药 类 学 生 学 霸 曲 兰 兰 极 端 眼 高 考 乔 曦 无 心 学 习 臭 味 相 投 闺 蜜 混 直 遇 新 轻 班 主 孙 点 燃 乔 曦 生 希 火 <UNK> <UNK> <UNK> 来喜 李克龙 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27203619,1
24,<START> 绣 春 刀 修 罗 战 场 明 天 启 北 镇 抚 司 锦 衣 卫 沈 炼 次 扫 乱 党 务 救 画 师 北 斋 僚 凌 云 铠 灭 口 方 面 摆 脱 陆 文 昭 裴 <UNK> 质 疑 调 查 方 面 神 秘 子 挟 放 火 烧 锦 衣 卫 历 司 裹 挟 乱 世 沈 炼 北 斋 情 陷 越 陷 越 深 切 背 巨 阴 谋 正 暗 布 局 生 <UNK> 蚁 <UNK> 修 罗 场 逆 鳞 战 触 发 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 张震 杨幂 张译 路阳 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26270502,1
25,<START> 冥 王 星 刻 导 王 准 著 名 员 高 丽 拍 摄 现 场 探 班 高 丽 分 居 王 准 仍 希 高 丽 快 确 认 新 拍 摄 档 期 高 丽 反 讽 刺 王 准 剧 遥 遥 无 期 带 现 实 压 力 王 准 结 伴 丁 宏 敏 白 金 铂 度 春 行 湖 北 深 山 采 风 拍 摄 关 丧 歌 黑 暗 传 剧 情 电 影 期 勘 景 素 材 搜 集 丁 宏 敏 电 影 制 带 轻 员 白 金 铂 行 度 春 电 影 学 院 学 生 王 准 粉 丝 导 老 罗 带 队 仍 深 山 迷 路 行 住 艰 难 使 心 理 备 受 煎 熬 亲 疏 关 系 发 生 变 化 致 使 渐 渐 模 糊 行 目 山 林 遭 遇 海 市 现 实 犹 梦 幻 般 呼 应 王 准 心 黑 暗 茫 然 显 露 无 遗 暴 风 雨 偶 遇 质 朴 山 民 执 村 妇 春 <UNK> 终 <UNK> 听 迈 歌 师 葬 礼 夜 唱 丧 歌 黑 暗 传 天 王 准 凌 晨 山 谷 醒 似 直 追 寻 光 明 <UNK> 王学兵 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26887153,1
26,<START> 西 尕 玉 警 察 调 查 藏 羚 羊 猎 杀 状 况 假 扮 记 身 考 察 团 西 气 候 寒 冷 空 气 稀 薄 含 <UNK> 量 极 低 类 生 存 禁 区 尕 玉 目 睹 幕 幕 性 贪 婪 类 环 境 狂 暴 突 首 藏 羚 羊 保 护 站 巡 山 队 员 盗 猎 枪 杀 接 见 悲 惨 幕 盗 猎 逃 走 留 剩 <UNK> <UNK> 白 骨 藏 羚 羊 巡 山 队 员 恶 劣 环 境 追 捕 凶 手 终 夺 回 藏 羚 羊 皮 毛 方 面 恶 劣 然 环 境 抗 争 方 面 凶 残 盗 猎 周 旋 巡 山 队 员 尕 玉 面 生 死 考 验 豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 陆川 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,1308857,1
